txt_CCSqK,Story Chapter 6: [c][00ffff]Uncertain Outcomes[-][/c],,,,,,,,История Глава 6: [c][00ffff]Неопределенные результаты[-][/c],,,,,,,,
pda_eKuC0,There are two token consoles in each wreckage. The position is marked on your hud. \nGo closer to 2m to proceed with the mission.\n\nNote: You can re-read the logs by facing the maintenance console and pressing F AND in the Empyriopedia/Journeybook!,,,,,,,,"В каждом обломке есть две символические консоли. Позиция отмечена на вашем hud. \nПодойдите ближе к 2 м, чтобы продолжить миссию.\n\nПримечание: Вы можете перечитывать журналы, повернувшись лицом к консоли обслуживания и нажав F И в Empyriopedia/Journeybook!",,,,,,,,
pda_SqSea,"Now, off to the [c][ffff00]bridge[-][/c].",,,,,,,,А теперь отправляемся на [c][ffff00]мостик[-][/c].,,,,,,,,
pda_7m4qe,Go closer than 150m towards the FRONT part of the wreckage.,,,,,,,,"Подойдите ближе, чем на 150 м к ПЕРЕДНЕЙ части обломков.",,,,,,,,
pda_Su8Cq,Go closer than 150m towards the MIDDLE part of the wreckage.,,,,,,,,"Подойдите ближе, чем на 150 м, к СРЕДНЕЙ части обломков.",,,,,,,,
pda_4OGqO,Go closer than 150m towards the REAR part of the wreckage.,,,,,,,,"Подойдите ближе, чем на 150 м, к ЗАДНЕЙ части обломков.",,,,,,,,
pda_Wm8Gu,[c][00ffff][IDA][-][/c]  This returned perfect results.  You should now go to the [c][fbff00]front part[-][/c] and land nearby.\n\nI have [c][fbff00]marked [-][/c]an easy [c][fbff00]entry point[-][/c].,,,,,,,,[c][00ffff][IDA][-][/c] Это дало отличные результаты.  Теперь вы должны перейти в [c][fbff00]переднюю часть[-][/c] и приземлиться рядом.\n\nЯ [c][fbff00]отметил [-][/c]легкую [c][fbff00]точку входа[-][/c].,,,,,,,,
pda_uSCiW,"Find a way inside the FRONT part of the wreckage. Follow the yellow marker, IDA has set for you.\n\n[c][ff0000]Do NOT deconstruct or destroy ANY console! This might break the mission.[-][/c]",,,,,,,,"Найдите способ проникнуть в ПЕРЕДНЮЮ часть обломков. Следуйте за желтым маркером, который ИДА установила для вас.\n\n[c][ff0000]НЕ разбирайте и не уничтожайте НИ ОДНУ консоль! Это может сорвать миссию.[-][/c]",,,,,,,,
pda_Owiu4,This is giving me goosebumps ...,,,,,,,,У меня от этого мурашки по коже ...,,,,,,,,
pda_Ciiq0,Fly to the distillery. It is located in the same orbit as the trading station. Follow the yellow marker.,,,,,,,,"Лети на винокурню. Он расположен на той же орбите, что и торговая станция. Следуйте за желтым маркером.",,,,,,,,
pda_Oia0i,The bartender is located next to the dancefloor.,,,,,,,,Бармен находится рядом с танцполом.,,,,,,,,
pda_0aaSG,Manager Slick can be found on top of the club in his office. \nYou can go there from the outside or from the inside of the club.,,,,,,,,Менеджера Слика можно найти на крыше клуба в его офисе. \nВы можете пойти туда снаружи или изнутри клуба.,,,,,,,,
pda_q4S0a,The Inferno Club is in the same orbit as the distillery. Follow the yellow marker on your hud.,,,,,,,,"Клуб "Инферно" находится на той же орбите, что и винокурня. Следуйте желтому маркеру на вашем hud.",,,,,,,,
pda_WoW0S,Speak to Lark and get your gratification.,,,,,,,,Поговори с Ларк и получи свое удовлетворение.,,,,,,,,
pda_SC8OC,Kill all waves of enemies.,,,,,,,,Убейте все волны врагов.,,,,,,,,
pda_8K4CU,Wait for 2nd wave,,,,,,,,Ждите 2-й волны,,,,,,,,
pda_WqWmS,Kill all waves of enemies.,,,,,,,,Убейте все волны врагов.,,,,,,,,
pda_04O0C,Kill all waves of enemies.,,,,,,,,Убейте все волны врагов.,,,,,,,,
pda_0OeWG,Kill all waves of enemies.,,,,,,,,Убейте все волны врагов.,,,,,,,,
pda_4GOCO,Head back to the office and wait.,,,,,,,,Возвращайся в офис и жди.,,,,,,,,
pda_qW4ia,Speak to the rootmaster. He is working in the production room on the other side of Lark's office.,,,,,,,,Поговорите с корневым мастером. Он работает в производственной комнате по другую сторону кабинета Ларка.,,,,,,,,
pda_caKOm,Speak to brewmaster Lark in the distillery again.,,,,,,,,Поговорите еще раз с пивоваром Ларком на винокурне.,,,,,,,,
pda_88iOS,"You either can kill all pirates, loot the corpses and the base to find the recipe .. or simply talk them into a trade! \nYou might need to be at NEUTRAL reputation with the Pirates Clan for the latter to be an option, though.",,,,,,,,"Вы либо можете убить всех пиратов, ограбить трупы и базу, чтобы найти рецепт ... или просто уговорить их на сделку! \nХотя, возможно, вам придется иметь НЕЙТРАЛЬНУЮ репутацию с кланом Пиратов, чтобы последний был вариантом.",,,,,,,,
pda_ee6S6,The pirate base is marked on your hud. It is in the same orbit than the trading station and the distillery,,,,,,,,"Пиратская база отмечена на вашем hud. Он находится на той же орбите, что и торговая станция и винокурня",,,,,,,,
pda_IAumq,Targets that count towards the mission: Any drone,,,,,,,,"Цели, которые учитываются при выполнении миссии: Любой беспилотник",,,,,,,,
pda_WqWOO,Targets that count towards the mission goal: Any drone any Zirax trooper (Patrol and in POIs) Zirax Ripper Dogs Zirax Traders Mechanoids and Turret Robots Armored Golem,,,,,,,,"Цели, которые учитываются для достижения цели миссии: Любой беспилотник, любой солдат Zirax (патруль и в POI), Собаки-потрошители Zirax, Торговцы механоидами Zirax и роботы-турели, Бронированные големы",,,,,,,,
pda_Kuove,Emergency broadcast systems activated.\n\nEnemy troops inbound! ETA about 30 seconds!,,,,,,,,Системы аварийного вещания активированы.\n\nВражеские войска приближаются! ETA около 30 секунд!,,,,,,,,
pda_KWKKH,Prepare for the battle.  Use your small vessel or capital vessel if available. Bombers are hard to shoot down with hand weapons!,,,,,,,,"Приготовьтесь к битве.  Используйте свое небольшое судно или капитальное судно, если таковое имеется. Бомбардировщики трудно сбить из ручного оружия!",,,,,,,,
pda_KCmS4,[c][00ffff][IDA][-][/c] Enemy contacts! Incoming!,,,,,,,,[c][00ffff][IDA][-][/c] Вражеские контакты! Входим!,,,,,,,,
pda_SSecG,Survive until IDA has sent the broadcast.,,,,,,,,"Выжить до тех пор, пока ИДА не отправит сообщение.",,,,,,,,
pda_q0Kqa,[c][00ffff][IDA][-][/c]  The antennas are adjusted. Sending. Now!,,,,,,,,[c][00ffff][IDA][-][/c] Антенны отрегулированы. Отправка. Сейчас же!,,,,,,,,
pda_u4qi1,Survive until IDA has tracked the location where the reply message was blocked.,,,,,,,,"Выжить до тех пор, пока IDA не отследит место, где было заблокировано ответное сообщение.",,,,,,,,
pda_quCGi,"[c][00ffff][IDA][-][/c]  Commander! We just lost the antennas! \n\nThe signal was sent, but the reply seems to have been intercepted!",,,,,,,,"[c][00ffff][IDA][-][/c] Командир! Мы только что потеряли антенны! \n\nСигнал был отправлен, но ответ, похоже, был перехвачен!",,,,,,,,
pda_0m2iY,Do we know exactly where?,,,,,,,,"Мы точно знаем, где именно?",,,,,,,,
pda_CqiWq,[c][00ffff][IDA][-][/c]  Yes. \n\nI have [c][fbff00]marked the location[-][/c] on your map and on your radar.,,,,,,,,[c][00ffff][IDA][-][/c] Да. \n\nЯ [c][fbff00]отметил местоположение[-][/c] на вашей карте и на вашем радаре.,,,,,,,,
pda_iSqAO,[c][00ffff][IDA][-][/c]  Commander! I am receiving the reply signal!,,,,,,,,[c][00ffff][IDA][-][/c] Командир! Я получаю ответный сигнал!,,,,,,,,
pda_0m4P4,What does it say?,,,,,,,,Что там написано?,,,,,,,,
pda_maGKq,[c][00ffff][IDA][-][/c]  Just one sentence:\n\nGLaD you are here! ;) \n-Alex,,,,,,,,"[c][00ffff][IDA][-][/c] Только одно предложение:\n\nРад, что ты здесь! ;) \n-Алекс",,,,,,,,
pda_4SuKq,Holy.. oh my god .. that is .. Alex!,,,,,,,,Святой.. о боже ... это так .. Алекс!,,,,,,,,
pda_O8W4u,[c][00ffff][IDA] [-][/c]Commander. Someone has started a  self destruct! \n\nHead [c][fbff00]back to the teleporter[-][/c]. QUICK!,,,,,,,,[c][00ffff][IDA] [-][/c]Командир. Кто-то начал самоуничтожение! \n\nГолова [c][fbff00]назад к телепортеру[-][/c]. БЫСТРО!,,,,,,,,
