KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_8OSsW,Ask about crewman M on the UCH Heidelberg,,,,,,,,,,,,,,,,
dialogue_iaTGm,Back to Main Menu,,,,,,,,,,,,,,,,
dialogue_mC4WO,Searching Crew database.\n  \n@w2 There is only one crewmen with that surname: @w2 John Edwin Mercer Jr. \n\n@w2 2nd Commander of the UCH Heidelberg. \n@w2 Status unknown.,,,,,,,,,,,,,,,,
dialogue_0Oq8C,Ask about Mercer's father,,,,,,,,,,,,,,,,
dialogue_0amNh,Back to Main Menu,,,,,,,,,,,,,,,,
dialogue_4wuYu,Information classified. @w3 Access Level BLACK BLACK required.,,,,,,,,,,,,,,,,
dialogue_85a4O,Back to Main Menu,,,,,,,,,,,,,,,,
dialogue_maOxu,"Code Black confidential information!\n  \n@w3 For your eyes only: @w2 To generate an override code to access the fail-safe data cache, @w2 three code fragments need to be assembled. @w2 The fragments are hidden in <color=#fbff00>three consoles</color>. \n\n@w2 The fragments need to be assembled on the main command console on the bridge. @p9 The location must remain unknown to any and all persons below access level BLACK @w4 - at all cost! \n\n@w2 Please enter credentials again to start the recovery procedure!",,,,,,,,,,,,,,,,
dialogue_OemSS,Enter credentials again,,,,,,,,,,,,,,,,
dialogue_mJ0Uc,Back to Main Menu,,,,,,,,,,,,,,,,
dialogue_mm4q8,"Authorization approved. @w3 Recovery Main Key generated. @w2\n\nRecovery information: @w2 find all three randomly-prepared consoles. @w2 <color=#ffffff>They are spread over the front, middle and back part of the ship</color>. @w2 Each console will automatically update its code fragment, when the Recovery Main Key is positioned <color=#ffffff>WITHIN 2 METERS</color> of the console. @w2 Good Luck!",,,,,,,,,,,,,,,,
dialogue_iq0qS,End Communication,,,,,,,,,,,,,,,,
dialogue_aam4W,Updating token code module...,,,,,,,,,,,,,,,,
dialogue_meaae,Start procedure.,,,,,,,,,,,,,,,,
dialogue_O4iku,Token code module sequence ONE .. @w2 updated! \n\n@w2 <color=#ffffff>Two more files</color> required for full override code reconstruction.,,,,,,,,,,,,,,,,
dialogue_4ueea,Confirm.,,,,,,,,,,,,,,,,
dialogue_0CQ4a,Hidden logfile detected! @w2 \n\nPlay file?,,,,,,,,,,,,,,,,
dialogue_0iWaa,Play,,,,,,,,,,,,,,,,
dialogue_m04aO,Discard,,,,,,,,,,,,,,,,
dialogue_Oaqei,"@w2 Command Meeting Room \n@w2 T minus 23:02:13 \n@w2 Admiral Yaden\n@w2 Vice Admiral Benner \n@w2 Commander Mercer \n@p9 <color=#ffffff>[Y]</color> Hello, Mr. Mercer. @w2 The Council is sending you over for another last minute stress test? \n@w2 <color=#9c9c9c>[M]</color> Admiral. @w3 Vice Admiral. \n@w2 <color=#ffffff>[Bn]</color> Please have a seat, Mercer. \n@w2 <color=#9c9c9c>[M]</color> Thanks, Vice Admiral. \n@w2 <color=#ffffff>[Y]</color> So..? @w2 Why are we meeting here? @w3 Has the start been postponed again? \n@w2 <color=#9c9c9c>[M]</color> No Sirs. @w2 The opposite has happened. \n@p9 <color=#9c9c9c>[M] </color>The scheduled start has been set to 1600. @w2 Tomorrow. \n@w2 <color=#ffffff>[Y]</color> What? @w2 Mercer! @w2 Can you please tell the Council, that this is at least 24h too early? @w2 The warp drives are not ready. @w2 Not to mention all the other stuff that is missing... \n@w2 <color=#9c9c9c>[M]</color> I am afraid, the countdown has already started. @w2 The other commanders will be informed in an hour about the new schedule. @w2 I checked the status of all ships. @w2 We should be ready, even for this accelerated schedule. @p9 <color=#ffffff>[Bn]</color> I just checked the new mission parameters. @w2 All shore leaves have been canceled. @w2 The personnel on Apollon station, @w2 Titan station and the marine bases will be sent to the transports in the next 12h. @w2 Seems there is no way back, hmm? \n@w2 <color=#9c9c9c>[M]</color> No. @w2 The time window of the 'Event' is set and will be open only for a minute, perhaps less. \n@p9 <color=#ffffff>[Y]</color> Ok. @w2 Then, so be it. @w2 We knew this could happen. \n@w2 <color=#ffffff>[Y] </color>Mr. Benner, @w2 please commence the start protocols. \n@w2 <color=#9c9c9c>[Bn]</color> Aye, Sir. \n@p9 <color=#ffffff>[Y]</color> Mr. Mercer, @w2 we have installed the control station you requested. @w2 It is locked with your credentials.\n@w2 <color=#9c9c9c>[M]</color> Thanks, Sir. \n@w2 <color=#ffffff>[Y]</color> THEIA! @w2 Condition yellow at 10 00 tomorrow morning. \n@w2 <color=#9c9c9c>[THEIA] </color>Affirmative, Sir. \n@w2 <color=#ffffff>[Y]</color> Ok, gentlemen, @w2 let's add a new chapter to mankind's history!",,,,,,,,,,,,,,,,
dialogue_GKSuK,Close File <i>(Story)</i>,,,,,,,,,,,,,,,,
dialogue_SiCKm,Updating token code module...,,,,,,,,,,,,,,,,
dialogue_S8820,Start procedure,,,,,,,,,,,,,,,,
dialogue_oKd8q,Token code module sequence TWO .. @w2 updated! \n\n<color=#ffffff>One more file</color> required for full override code reconstruction.,,,,,,,,,,,,,,,,
dialogue_8cOqi,Confirm,,,,,,,,,,,,,,,,
dialogue_uGa44,Attention! @w2\n  \nAnother hidden logfile was detected! @w3 \n\nPlay file?,,,,,,,,,,,,,,,,
dialogue_sCWiu,Play,,,,,,,,,,,,,,,,
dialogue_80OGC,Discard,,,,,,,,,,,,,,,,
dialogue_OOqGW,"Mission Planning Room @w2 \nT minus 8:02:13 @w2 \nCommander Lamarr @w2 \nLt.Commander Zerogen \n@p9 <color=#ffffff>[L]</color> Jennifer, did your team already set up the reworked warp cage for the new schedule? @w2 These guys are crazy. @w2 Rescheduling the start to 24h earlier...\n@w2 <color=#9c9c9c>[Z]</color> They literally threw me out of my bed in the middle of the night. @w2 But yes, we managed to get this done just a few minutes before your arrival. \n@w2 <color=#9c9c9c>[Z]</color> Hey, ... @w2 before I forget, @w2 there is a new guy on the bridge ... @w2 Mencer? @w2 Mirse? @w2 Mercer? @w2 Not exactly sure. @w2 Black suit. @w2 Spooky guy. \n@p9 <color=#ffffff>[L]</color> Hmm ... @w2 I sense some trouble. @w2 The whole project has gone a strange route. @w2 Do you remember when we were college students? @w2 When the first team started after the Hyperion was lost? @w2 Analyze the incident. @w2 Build a new science vessel. @w2 We can do it better.. @w2 blah blah .. @w2 all those pathetic speeches? \n@w2 <color=#9c9c9c>[Z]</color> We had a test about the Hyperion Incident and what followed from it in our science class in college. @w2 If I would have known that, @w2 after I signed up 5 years ago, @w2 that they are building a fleet.. @w2 with only two functional warpdrives! @w2 I would have taken it for an April Fool's joke. \n@p9 <color=#ffffff>[</color><color=#ffffff>L] </color> Absolutely. @w2 And.. @w2 why do we need those turrets and even combat ships? @w2 And Marines? @w2 And fighters? @w2 For a warp drive test and resource gathering in Proxima Centauri? @w2  Feels more like the Admirals want to invade a solar system. @w2 Like in the old star combat movies we watched last week. \n@w2 <color=#9c9c9c>[Z]</color> If it's like that, I'd better get some sleep. @w2 'May the thought be with you.' \n@w2 <color=#ffffff>[</color><color=#ffffff>L] </color>Haha.. @w2 Send your colleagues to the cabins as well. @w2 You and your team have achieved something next to impossible in the given timeframe. @w2 I'll check the settings with the AI in the next few hours. @w2 Good night! \n@p9 <color=#ffffff>[</color><color=#ffffff>L] </color>THEIA! @w2 Can you please try to sync the incoming waves with the modules to 0.2? @w2 We should try to minimize any signal loop, @w2 or any external disturbance will make this whole thing either a giant heater ... @w2 or an uncontrollable wave skimmer. \n\n@w2 <color=#9c9c9c>[THEIA]</color> Of course, Commander. @w2 Adjustments are in the works.",,,,,,,,,,,,,,,,
dialogue_euSmq,Close File <i>(Story)</i>,,,,,,,,,,,,,,,,
dialogue_KQuWG,Updating token code module ...,,,,,,,,,,,,,,,,
dialogue_K008C,Start procedure,,,,,,,,,,,,,,,,
dialogue_ODCqa,Token code module sequence THREE .. @w2 updated! \n\n@w2 Confirm to complete sequence.,,,,,,,,,,,,,,,,
dialogue_CuWCi,Confirm,,,,,,,,,,,,,,,,
dialogue_KqS4e,Attention!@w2\n  \nNew hidden logfile has been detected! @w2 \n\nPlay file?,,,,,,,,,,,,,,,,
dialogue_KOaim,Play,,,,,,,,,,,,,,,,
dialogue_eCuWm,Discard,,,,,,,,,,,,,,,,
dialogue_0Ga8W,"Warp Core Control Room\n@w2 T minus 5:02:13\n@w2 Commander Lamarr [L]\n@w2 Commander Mercer [M]\n@p9 <color=#9c9c9c>[M]</color> Hello, Commander Lamarr!\n@w2 <color=#ffffff>[L]</color> Oh, hello Commander Mercer. @w2 Nice to have you here. @w2  I've heard you are now responsible for the warp engines and the protocols. @w2 And for having overwritten my repair protocols and tests the moment you stepped on board the TITAN? @w2 So, how can I help you?\n@w2 <color=#9c9c9c>[M]</color> I am just having a look at the warp core. @w2 Impressive!\n@w2 <color=#ffffff>[L]</color> Yes. @w2 Unbelievable what the techs have pulled out of that pile of junk in Antarctica four decades ago. \n@p9 <color=#ffffff>[L] </color>Nothing but destroyed devices and incomplete blueprints but now, somehow it just magically works. @w2 You know what I mean.\n@w2 <color=#9c9c9c>[M]</color> Yes, indeed.\n@w2 <color=#ffffff>[L]</color> Just a question, if you don't mind? @w2 What exactly are you doing here?\n@w2 <color=#9c9c9c>[M]</color> As I said, having a look at the warp core and its optimizations.\n@w2 <color=#ffffff>[L]</color> Hmm. @w2 Ok. @w2 Then enjoy your stay. @w2 I am setting up the final routines. @w2 Or do you want to rewrite them right away?\n@w2 <color=#9c9c9c>[M]</color> No worries. @w2 It seems there have been no issues with the schedule being moved forward, yes?@p9 <color=#ffffff>[L]</color> Er, @w2 ahem, @w2 No. @w2 Sure. @w2 The teams have made exceptional progress since some office-sitter decided to throw them out of their beds. @w2 This, after already working weeks with nearly no sleep.\n@w2 <color=#9c9c9c>[M]</color> That's obviously the risk of working in the expedition fleet, right?\n@w2 <color=#ffffff>[L]</color> Ha ha. @w2 Tell you what, this whole 'expedition' thing is going a strange route. @w2 Not to mention, there's a Council that governs all the decisions and the UCH is somehow in the dark. @w2 Don't you think this requires some additional ... @w2 explanation?\n@p9 <color=#9c9c9c>[M]</color> No. What should we explain? @w2 To whom? @w2 There is nothing secret about the expedition, for those that are involved. @w2 We'll tell the people what they need to know.\n@w2 <color=#ffffff>[L]</color> Yes. That's exactly my point! As you might know, my grandpa was the lead engineer on the Hyperion. @w2 He was not lost with the ship only for one simple reason: someone decided to reschedule his shift. @w2 I'm thankful for that, but my grandpa never managed to get rid of the stigma of 'the coward that was left behind'.\n@p9 <color=#ffffff>[L]</color> My dad moved to Mars with me after my grandpa's sudden death. @w2 I signed up for the fleet right after college, to show what our family is capable of. @w2 My dad said that Grandpa became crazy about this shit. @w2 Pretending the officials just want to silence everyone. @w2 Especially him personally, and the Hyperion Bereaved organization. @w2 All his stories of a 'planned accident.' @w2 The ship 'not being destroyed' and some 'threat' we are facing - all very dramatic.\n@p9 <color=#ffffff>[L]</color> And, to be honest, until the last 24h, I always thought this old poor man simply could not cope with what happened. @w2 When you showed up on board the Titan, I suddenly remembered one of my grandpa's stories, about some 'black suits' visiting the Hyperion a few days ahead of the mission.\n@w2 <color=#9c9c9c>[M]</color> Commander. Please...\n@w2 <color=#ffffff>[L]</color> I tell you what: \n@p9 <color=#ffffff>[L]</color> I've been working for this project for nearly eight years now, and in these last few months, I've looked at this project and I've done the math. @w2 In the last week, and in the last 24 h in particular, so many strange things have happened.@w2 The GRAND and the TITAN each have several squads of marines on board. I checked the manifests yesterday. @w2 We have stashed away tons and tons and tons of high caliber ammo. @w2 I am an engineer. I know what these formulas and materials are made for. @w2 This is not for asteroid defense. @w2  And now you are coming on board. @w2 And the first thing you do, is to mess around with the protocols I have been developing for the last five years.\n@p9 <color=#9c9c9c>[M]</color> The adjustments we've made are coming directly from Apollon labs. @w2 Dr Greyson and Dr. Dawson?\n@w2 <color=#ffffff>[L]</color> I know them. @w2 But I have also looked at the changes you made. @w2 These are risky. I am not sure what they should do exactly. @w2 They don't seem to have any function that improves the efficiency of the warp drives.\n@w2 <color=#9c9c9c>[M]</color> Rest assured, these have been approved by top specialists, everything is fine.\n@w2 <color=#ffffff>[L]</color> Rest assured, if something goes wrong .. @w2and someone is harmed .. @w2 and I discover that it was because of your changes .. @w2 nothing will be fine .. @w2 for you.",,,,,,,,,,,,,,,,
dialogue_NaOGC,Close File <i>(Story)</i>,,,,,,,,,,,,,,,,
dialogue_CaOSS,Override Code Recovery Main Key has been fully updated. \n\n@w2 Attention!\n @w2 Completion of the Recovery Token has unveiled two more logfiels! \n\nPlay files?,,,,,,,,,,,,,,,,
dialogue_4CsKC,Play File,,,,,,,,,,,,,,,,
dialogue_qHaZe,Discard,,,,,,,,,,,,,,,,
dialogue_GeGWK,"<b> LOGFILE 1 </b>\n@w2 Captains Room \n@w2 T minus 2:02:13\n@w2 Captain Benner \n@w2 Commander Mercer \n@w2 Ensign Adams \n@p9 <color=#ffffff>[A]</color> Sir, we are picking up strange signals from Apollon Station. @w2 The station AI is also not responding to our calls! \n@w2 <color=#9c9c9c>[Bn]</color> Any additional Information? \n@w2 <color=#ffffff>[A]</color> No sir. @w2 No contact possible. \n@w2 <color=#9c9c9c>[Bn]</color> Thanks, Adams. @w2 THEIA! @w2 Set alert condition Orange. \n@w2 <color=#9c9c9c>[Bn]</color> Ensign! @w2 Please return to your station! \n@w2 <color=#9c9c9c>[Bn]</color> THEIA! @w2 Status of the fleet? \n@p9 <color=#ffffff>[THEIA]</color> All vessels are ready for departure. @w2 99% of personnel boarded \n@w2 <color=#9c9c9c>[Bn]</color> 99% ? \n@w2 <color=#ffffff>[THEIA]</color> The transports from Apollon Station have not yet arrived. @w2 Specifically, Dr. Greyson, Dr. Dawson and Commander {PlayerName} have not yet arrived, in addition to others. \n@w2 <color=#ffffff>[THEIA]</color> I have no contact with any of them. @w2 DAVE is no longer responding. \n@w2 <color=#9c9c9c>[Bn]</color> Mercer? \n@p9 <color=#ffffff>[M]</color> No contact. @w2 We must wait, as the schedule demands. \n@w2 <color=#9c9c9c>[Bn]</color> This is risky, you know? \n@w2 <color=#ffffff>[M]</color> Yes, I know exactly what you mean. \n\n <i>.. end of file ..</i>\n@p9 <b>LOGFILE 2 </b>\n@w2 Bridge @w2 \n@w2 T minus 0:0:00 \n@w2 Captain Benner, Commander Mercer, Commander Lamarr  \n@w2 Lt. Commander Zerogen, Lt. Senner \n@w2 Ensign Yasir, Ensign Adams \n@p9 <color=#ffffff>[Bn]</color> Yasir! @w2 Any news from Apollon station? \n@w2 <color=#9c9c9c>[Ya]</color> Sir, Apollon Station has vanished from our screens a few seconds ago! \n@w2 <color=#ffffff>[A]</color> I'm afraid the scans indicate a giant explosion. \n@w2 <color=#ffffff>[Bn]</color> Emergency protocol! @w2 Immediately send rescue units. \n@w2 <color=#9c9c9c>[THEIA]</color> I am afraid we cannot send any craft. @w2 All vessels are currently in their final docking positions. @w2 Undocking would require more than an hour. \n@p9 <color=#ffffff>[Ya]</color> Sir! @w2 A transport is approaching us. @w2 Survivors of Apollon Station! \n@w2 <color=#9c9c9c>[Bn]</color> Lamarr.. @w2 ehm .. @w2 check the transport for any anomalies. @w2 Docking procedure, please. \n@w2 <color=#ffffff>[A]</color> Captain! @w2 There is something going on with the TITAN! @w2 And the GRAND! @w2 The warp drives are coming online! @w2 The warp protocol has been started and .. \n@w2 <color=#9c9c9c>[Bn]</color> Mercer! @w2 Stop this! @w2 That is not going to happen! \n@w2 <color=#ffffff>[M]</color> I am afraid Sir, this cannot be stopped. @w3 The countdown has ended. @w2 The Waverider protocol has taken over control. \n@p9 <color=#ffffff>[L]</color> I knew it!!!\n@w2 <color=#9c9c9c>[Bn]</color> You owe me some explanations, Mister Mercer! \n@w2 <color=#9c9c9c>[Bn]</color> THEIA! @w2 Set alert condition Red! \n@w2 <color=#9c9c9c>[Bn]</color> Lamarr! @w2 What about the transporters? \n@w2 <color=#ffffff>[L]</color> Sir! @w2 The transports are docked. @w2 Neither of the missing bridge crew is on board. @w2 Dawson. @w2 Greyson. @w2 {PlayerName}. \n@w2 <color=#9c9c9c>[THEIA]</color> Attention. @w2 All personnel! @w2 Warp jump imminent. @w2 T minus one minute. \n@p9 <color=#ffffff>[Ya]</color> Captain! @w2 I am tracking a small vessel approaching us. @w2 ETA 50 seconds. \n@w2 <color=#9c9c9c>[A]</color> Sir! @w2 Several gravity anomalies generate around the fleet! @w2 They look like giant.. @w2 holes in the fabric of spacetime.. \n@w2 <color=#ffffff>[Z]</color> The energy wavefront is interacting with the warp fields! \n@w2 <color=#9c9c9c>[M]</color> The 'Event' .. \n@w2 <color=#ffffff>[L]</color> The.. what? @w2 THEIA! @w2 Start compensating procedure! \n@w2 <color=#9c9c9c>[THEIA]</color> I am afraid Commander, the procedure is not available. \n@p9 <color=#ffffff>[Bn]</color> THEIA! @w2 Emergency abort! @w2 Override Permission Captain Alpha Purple! \n@w2 <color=#9c9c9c>[THEIA]</color> I am afraid Vice Admiral, the procedure is not available.   \n@w2 <color=#ffffff>[Bn]</color> What is this...? @w2 Someone get the Admiral on the bridge! ASAP! \n@w2 <color=#9c9c9c>[Ya]</color> Sir! @w2 The pilot of the shuttle is contacting us! @w2 It is {PlayerName}! \n@w2 <color=#ffffff>[L]</color> Lamarr speaking! @w3 {PlayerName}! @w2 Get your a.. in here! @w2 We... \n@w2 <color=#9c9c9c>[THEIA]</color> Warpdrive Countdown sequence started. \n@p9 <color=#ffffff>[THEIA]</color> 10 \n@w2 <color=#9c9c9c>[Bn]</color> {PlayerName} ! Come on! @w2 Damn! \n@w2 <color=#9c9c9c>[Bn]</color> The comm seems to be blocked by the interferences. \n@w2 <color=#ffffff>[THEIA]</color> 9 \n@w2 <color=#9c9c9c>[L] </color>Jennifer! @w2 What will happen if the shuttle is caught in the warp field close to the TITAN? \n@w2 <color=#ffffff>[THEIA]</color> 8 \n@p9 <color=#9c9c9c>[Z] </color>There is a chance that it will be dragged to our destination ... @w2 or shredded to pieces! \n@w2 <color=#ffffff>[THEIA]</color> 7 \n@w2 <color=#9c9c9c>[A]</color> Er, ahem .. @w2 The gravitation seems to have synced with the warp field! @w2 This is ... \n@w2 <color=#ffffff>[THEIA]</color> 6\n@w2 <color=#9c9c9c>[Z] </color>... impossible! @w2 The drive is not build to ... \n@w2 <color=#ffffff>[THEIA]</color> 5 \n@p9 <color=#9c9c9c>[L]</color> Mercer! @w2 This was you! @w2 I promised I am coming for you when.. \n@w2 <color=#ffffff>[THEIA]</color> 4 \n@w2 <color=#9c9c9c>[M]</color> Hey .. @w2 what are you doing...? @w2 Get away from that console! \n@w2 <color=#ffffff>[THEIA] </color>3 \n@w2 <color=#9c9c9c>[L]</color> Get out of my way, Mercer! @w2 Or I'll kick your butt out the airlock! \n@p9 <color=#ffffff>[THEIA]</color> 2 \n@w2 <color=#9c9c9c>[Bn]</color> Lamarr! @w2 Stop it! We ... \n@w2 <color=#ffffff>[THEIA]</color> 1 \n@w2 <color=#9c9c9c>[Z]</color> Too late. \n@w2 <color=#ffffff>[THEIA]</color> Igniting Warp Jump. \n<i> .. end of file ..</i>",,,,,,,,,,,,,,,,
